player_name,decision_type,round_id,target_card,played_cards,remaining_cards,is_bluffing,bluff_type,challenged_player,was_challenged,challenge_success,observed_player,confidence
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.8
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.6
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.8
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.8
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.6
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.8
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.8
Claude,challenge,1,,,,,,ChatGPT,False,,,0.8
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.8
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.6
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.6
Claude,play,1,Q,Q,"A,A,K,A",False,诚实,,,,,0.5
Claude,play,1,Q,A,"A,K,A",True,纯虚张,,,,,0.5
Claude,play,1,K,K,"A,Q,A,Q",False,诚实,,,,,0.6
Claude,play,1,K,"K,K","Joker,A,A",False,诚实,,,,,0.5
Claude,play,1,K,A,"Joker,A",True,纯虚张,,,,,0.5
Claude,play,1,A,Joker,"K,K,Q,Q",False,诚实,,,,,0.5
Claude,play,1,Q,Q,"A,A,Joker,A",False,诚实,,,,,0.5
Claude,play,1,Q,"Q,Joker","K,K,A",False,诚实,,,,,0.5
Claude,play,1,A,A,"K,Q,Joker,Q",False,诚实,,,,,0.5
Claude,play,1,A,"A,Q","K,K,Q",True,半虚张,,,,,0.6
Claude,play,1,K,"K,K,K","Q,Joker",False,诚实,,,,,0.6
Claude,play,1,A,"A,A","K,Q,K",False,诚实,,,,,0.5
Claude,play,1,Q,Q,"K,A,Q,A",False,诚实,,,,,0.5
Claude,play,1,Q,Q,"K,K,A,K",False,诚实,,,,,0.5
Claude,play,1,Q,"K,K","A,K",True,纯虚张,,,,,0.8
Claude,play,1,A,A,"K,K,A,A",False,诚实,,,,,0.5
Claude,play,1,A,A,"K,Q,Joker,Q",False,诚实,,,,,0.5
Claude,play,1,A,"A,A,A","Q,K",False,诚实,,,,,0.5
Claude,play,1,Q,"Q,Joker","K,Q,A",False,诚实,,,,,0.5
Claude,play,1,K,Q,"Joker,Q,Q,A",True,纯虚张,,,,,0.6
Claude,play,1,K,"K,K,K","A,Q",False,诚实,,,,,0.5
Claude,play,1,K,K,"Q,K,A,K",False,诚实,,,,,0.6
Claude,play,1,A,A,"Q,K,Q,K",False,诚实,,,,,0.5
Claude,play,1,K,K,"A,Joker,A,Q",False,诚实,,,,,0.5
Claude,play,1,K,K,"A,Q,Q,A",False,诚实,,,,,0.5
Claude,play,1,K,"K,Joker","Q,A,Q",False,诚实,,,,,0.5
Claude,play,1,K,"K,K","Joker,A,A",False,诚实,,,,,0.5
Claude,play,1,K,K,"Joker,A,A,Q",False,诚实,,,,,0.5
Claude,play,1,K,A,"Joker,A,Q",True,纯虚张,,,,,0.5
Claude,play,1,K,"K,K","Joker,Q,A",False,诚实,,,,,0.6
Claude,play,1,K,K,"Q,A,Q,K",False,诚实,,,,,0.8
Claude,play,1,K,K,"A,Joker,A,Q",False,诚实,,,,,0.5
Claude,play,1,K,Q,"A,Joker,A",True,纯虚张,,,,,0.5
Claude,challenge,2,,,,,,ChatGPT,False,,,0.3
Claude,challenge,2,,,,,,ChatGPT,False,,,0.8
Claude,challenge,2,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,2,,,,,,DeepSeek,False,,,0.8
Claude,challenge,2,,,,,,DeepSeek,True,False,,0.5
Claude,challenge,2,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,2,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,2,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,2,,,,,,ChatGPT,False,,,0.6
Claude,challenge,2,,,,,,ChatGPT,False,,,0.6
Claude,challenge,2,,,,,,ChatGPT,False,,,0.6
