player_name,decision_type,round_id,target_card,played_cards,remaining_cards,is_bluffing,bluff_type,challenged_player,was_challenged,challenge_success,observed_player,confidence
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.6
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.5
DeepSeek,challenge,1,,,,,,Gemini,True,False,,0.8
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.5
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.6
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.8
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.6
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.8
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.6
DeepSeek,challenge,1,,,,,,Gemini,False,,,0.8
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.6
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,True,True,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.6
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,1,,,,,,DeepSeek,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,1,,,,,,ChatGPT,False,,,0.8
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,True,False,,0.5
Claude,challenge,1,,,,,,ChatGPT,False,,,0.5
